Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
954,"Monday, September 25, 2023",CUST954,Female,50,Electronics,3,$300.00,$900.00
955,"Friday, July 14, 2023",CUST955,Male,58,Clothing,1,$25.00,$25.00
956,"Saturday, August 19, 2023",CUST956,Male,30,Clothing,3,$500.00,"$1,500.00"
957,"Tuesday, August 15, 2023",CUST957,Female,60,Electronics,4,$30.00,$120.00
958,"Friday, June 2, 2023",CUST958,Male,62,Electronics,2,$25.00,$50.00
959,"Sunday, October 29, 2023",CUST959,Female,42,Electronics,2,$30.00,$60.00
960,"Tuesday, August 8, 2023",CUST960,Male,59,Clothing,2,$30.00,$60.00
961,"Tuesday, June 6, 2023",CUST961,Male,53,Beauty,4,$50.00,$200.00
962,"Thursday, October 19, 2023",CUST962,Male,44,Clothing,2,$30.00,$60.00
963,"Tuesday, November 14, 2023",CUST963,Female,55,Beauty,1,$50.00,$50.00
964,"Tuesday, January 31, 2023",CUST964,Male,24,Clothing,3,$300.00,$900.00
965,"Thursday, November 9, 2023",CUST965,Male,22,Clothing,4,$50.00,$200.00
966,"Monday, February 20, 2023",CUST966,Male,60,Electronics,2,$500.00,"$1,000.00"
967,"Monday, April 17, 2023",CUST967,Male,62,Beauty,1,$25.00,$25.00
968,"Friday, November 17, 2023",CUST968,Female,48,Clothing,3,$300.00,$900.00
969,"Wednesday, April 19, 2023",CUST969,Female,40,Clothing,3,$300.00,$900.00
970,"Tuesday, May 16, 2023",CUST970,Male,59,Electronics,4,$500.00,"$2,000.00"
971,"Tuesday, December 5, 2023",CUST971,Female,27,Electronics,4,$50.00,$200.00
972,"Saturday, February 11, 2023",CUST972,Male,49,Beauty,4,$25.00,$100.00
973,"Wednesday, March 22, 2023",CUST973,Male,60,Clothing,1,$50.00,$50.00
974,"Wednesday, May 3, 2023",CUST974,Male,47,Beauty,1,$30.00,$30.00
975,"Thursday, March 30, 2023",CUST975,Female,56,Clothing,4,$50.00,$200.00
976,"Tuesday, October 10, 2023",CUST976,Female,48,Beauty,2,$300.00,$600.00
977,"Wednesday, February 8, 2023",CUST977,Female,35,Electronics,3,$25.00,$75.00
978,"Wednesday, March 22, 2023",CUST978,Female,53,Clothing,3,$50.00,$150.00
979,"Monday, January 2, 2023",CUST979,Female,19,Beauty,1,$25.00,$25.00
980,"Saturday, July 29, 2023",CUST980,Female,31,Electronics,3,$25.00,$75.00
981,"Saturday, August 19, 2023",CUST981,Female,30,Electronics,2,$30.00,$60.00
982,"Tuesday, December 19, 2023",CUST982,Female,46,Beauty,3,$30.00,$90.00
983,"Wednesday, November 1, 2023",CUST983,Female,29,Clothing,1,$300.00,$300.00
984,"Tuesday, August 29, 2023",CUST984,Male,56,Clothing,1,$500.00,$500.00
985,"Tuesday, May 30, 2023",CUST985,Female,19,Electronics,2,$25.00,$50.00
986,"Tuesday, January 17, 2023",CUST986,Female,49,Clothing,2,$500.00,"$1,000.00"
987,"Saturday, April 29, 2023",CUST987,Female,30,Clothing,3,$300.00,$900.00
988,"Sunday, May 28, 2023",CUST988,Female,63,Clothing,3,$25.00,$75.00
989,"Thursday, December 28, 2023",CUST989,Female,44,Electronics,1,$25.00,$25.00
990,"Thursday, May 25, 2023",CUST990,Female,58,Beauty,2,$500.00,"$1,000.00"
991,"Tuesday, December 26, 2023",CUST991,Female,34,Clothing,2,$50.00,$100.00
992,"Monday, August 21, 2023",CUST992,Female,57,Electronics,2,$30.00,$60.00
993,"Monday, February 6, 2023",CUST993,Female,48,Electronics,3,$50.00,$150.00
994,"Monday, December 18, 2023",CUST994,Female,51,Beauty,2,$500.00,"$1,000.00"
995,"Sunday, April 30, 2023",CUST995,Female,41,Clothing,1,$30.00,$30.00
996,"Tuesday, May 16, 2023",CUST996,Male,62,Clothing,1,$50.00,$50.00
997,"Friday, November 17, 2023",CUST997,Male,52,Beauty,3,$30.00,$90.00
998,"Sunday, October 29, 2023",CUST998,Female,23,Beauty,4,$25.00,$100.00
999,"Tuesday, December 5, 2023",CUST999,Female,36,Electronics,3,$50.00,$150.00
1000,"Wednesday, April 12, 2023",CUST1000,Male,47,Electronics,4,$30.00,$120.00
